sku,imagen
426715,"https://source.unsplash.com/400x400/?Fresa,Widia,Para,Moldurar,1-3/8,,Stronger,"
86-440,"https://source.unsplash.com/400x400/?Barra,,T,,Deslizable,Stanley,Enc.,1/2,"
HCP08168,"https://source.unsplash.com/400x400/?Pinza,Universal,6,Ingco,Hcp08168"
WRH1D26,"https://source.unsplash.com/400x400/?Rotomartillo,Wadfow,Wrh1d26,800w,Industrial,Azul"
40332480,"https://source.unsplash.com/400x400/?Organizador,11,Pulgadas,15,Compartimentos,Truper,19896"
47-352,"https://source.unsplash.com/400x400/?Set,3,Lápices,Carpintero,Grafito,Stanley,47-352la"
43185200,"https://source.unsplash.com/400x400/?Zapapico,5,Lbs,Mango,De,Madera,36',Truper,18646"
10330,"https://source.unsplash.com/400x400/?Alicate,Pico,Loro,12,,Tolsen"
iw879,"https://source.unsplash.com/400x400/?Mecha,Concreto,Irwin,3x,75mm,1/8,,En,Pvc"
,"https://source.unsplash.com/400x400/?Dado,Terraja,3,Triangulos,5/16,X18c1,Bsw"
SPD10001,"https://source.unsplash.com/400x400/?Bomba,Sumergible,Plastico,1000w,Pozo,Negro,Ingco,Spd10001"
Ag200018,"https://source.unsplash.com/400x400/?Amoladora,7,2000w,Ingco"
N257699,"https://source.unsplash.com/400x400/?Juego,De,Carbones,Dewalt"
Cwli20881,"https://source.unsplash.com/400x400/?Linterna,A,Bateria,Led,20v,C/bat,Y,Carg,Ingco,Cwli20881,-smf,Linterna,Amarillo,Luz,Blanco"
75760,"https://source.unsplash.com/400x400/?Sierra,Copa,Bimetalica,60,Mm,Tolsen"
3739070,"https://source.unsplash.com/400x400/?Makita,Broca,Sds-plus,8x210mm"
31014,"https://source.unsplash.com/400x400/?Llave,Allen,1000v,Bahco,5mm,"
IW366,"https://source.unsplash.com/400x400/?Mechas,Rapidas,P/madera,5/16,,X191mm,Irwin"
86-408,"https://source.unsplash.com/400x400/?Extensor,Para,Enchufe,De,10,Con,Enc,-,Stanley,Plateado"
500021,"https://source.unsplash.com/400x400/?Lubricante,De,Siliconas,W80,Aerosol,240ml,Villa,Del,Parque"
AKDB1125,"https://source.unsplash.com/400x400/?Ff,Set,12,Mechas,Taladro,Metal,2-8mm,Blister,Ingco,Akdb1125"
35483,"https://source.unsplash.com/400x400/?Banqueta,Aluminio,E1002/e1202,Franca"
HMB2A/1,"https://source.unsplash.com/400x400/?Mopa,360°,Giratoria,Microfibra,Con,Balde,Centrifugador"
020228,"https://source.unsplash.com/400x400/?Esmalte,Sint,Brillante,Gris,Perla,225ml"
4101820,"https://source.unsplash.com/400x400/?Miniamoladora,Angular,Bosch,Professional,Gws,850,06013775d0-000,Color,Azul,850 w,220 v,+,Accesorio"
1808181,"https://source.unsplash.com/400x400/?Dado,Terraja,Tres,Triangulos,10.0x1.0mm,C1"
DBC0522801CH,"https://source.unsplash.com/400x400/?Cincel,Enc,Hexagonal,17x280x22mm,Chato"
FBLI20031,"https://source.unsplash.com/400x400/?Bateria,20v,5ah,Mod,Ingco,Fbli20031"
466-0252,"https://source.unsplash.com/400x400/?Cepillo,De,Barniz,Atlas,419x2,1/2"
015-15138,"https://source.unsplash.com/400x400/?Juego,De,1/4,Tubos,,Alargues,,Con,Crique,46pcs,Tolsen,15138"
STHT77498,"https://source.unsplash.com/400x400/?Nivel,Láser,De,Líneas,Cruzadas,Stanley,Stht77340,12m"
313520,"https://source.unsplash.com/400x400/?Aerosol,Super,Alta,Temperatura,Motores,Rust,Oleum,Color,Rojo,Mate"
142756,"https://source.unsplash.com/400x400/?Alambre,Con,Flux,1kg,0.8mm,Smater"
50400375,"https://source.unsplash.com/400x400/?Lámpara,Led,11w,Cálida,Wellmax"
69112,"https://source.unsplash.com/400x400/?Destornillador,Pro,Punta,Gabinete,Stanley,3/16,PuLG,69112"
40085,"https://source.unsplash.com/400x400/?Eecole,Adhesivo,Para,Zapatillas,9g"
HD555,"https://source.unsplash.com/400x400/?Taladro,Percutor,Atornillador,Eléctrico,De,13mm,Black+decker,Tm555,560w,+,Accesorios,Naranja,50,Hz"
804-5150,"https://source.unsplash.com/400x400/?Llave,Fija,6e,Gedore,Mm,24-26"
351539,"https://source.unsplash.com/400x400/?Aerosol,Antióxido,Metal,Protection,Rust,Oleum,Rojo,Clavel"
EL616/4/220F,"https://source.unsplash.com/400x400/?Motosierra,Electrosierra,Forest,&,Garden,El616/4/220f,16,Color,Verde"
358291,"https://source.unsplash.com/400x400/?Esmalte,Al,Agua,0,946,Litro,Rust,O,Café,Satinado"
BM2S180017,"https://source.unsplash.com/400x400/?Sierra,Ingletadora,1800w,Deslizante,Ingco,Bm2s180017"
ING-MMA16059,"https://source.unsplash.com/400x400/?Soldadora,Inverter,Mma,160a,220-240v,Led,Igbt,Ingco"
180726,"https://source.unsplash.com/400x400/?Dado,Terraja,3,Triangulos,1,X8c2,,Bsw,"
015-30114,"https://source.unsplash.com/400x400/?Cuchillo,De,Precisión,Tolsen,Para,Hobby,145mm"
40009,"https://source.unsplash.com/400x400/?Set,Raspadores,4p.,50-80-100-120mm"
322630,"https://source.unsplash.com/400x400/?Pintura,Epoxi,Electrodomesticos,Blanco,Brillante,Rust,Oleum"
WFL20110,"https://source.unsplash.com/400x400/?Foco,Linterna,110lm,Recargable,200m,Wadfow,Wfl20110"
IW10849,"https://source.unsplash.com/400x400/?Pack,X,15,Mechas,Hss,Irwin,15,Ps.,1.5,-,10,Mm,Estuche"
1984,"https://source.unsplash.com/400x400/?Amoladora,De,Banco,8,,350w,Goldex,"
35028,"https://source.unsplash.com/400x400/?Regla,Acero,Inox,600x30x1.2mm"
HETGA031,"https://source.unsplash.com/400x400/?Medidor,De,Gas,Para,Gas,Combustible,Ingco"
322630,"https://source.unsplash.com/400x400/?Rust,Oleum,Epoxi,Blanca,P/,Electrodomesticos,0.946lts"
015-80101,"https://source.unsplash.com/400x400/?Bolso,Para,Herramientas,17,,Tolsen"
CGSLI20128,"https://source.unsplash.com/400x400/?Motosierra,A,Bateria,20v,12,,P20s,A,Bat,Ingco"
WCP2153,"https://source.unsplash.com/400x400/?Prensa,F,50x,250mm,Wadfow,Wcp2153"
180715,"https://source.unsplash.com/400x400/?Dado,Terraja,3,Triangulos,3/16,X24c1,Bsw,"
PTK004,"https://source.unsplash.com/400x400/?Pegatanke,Soldadura,Epoxica,Color,Negro"
HSJP0210,"https://source.unsplash.com/400x400/?Pinza,Presión,Perro,Cromo,Vanadio,10,Ingco,Hsjp0210,Recta"
9200/1/220,"https://source.unsplash.com/400x400/?Soldadora,Inverter,A,Electrodo,200a,Neo,S"
V750Q,"https://source.unsplash.com/400x400/?Bomba,De,Agua,Sumergible,750w,Equus"
iw1366,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,17,Mm"
,"https://source.unsplash.com/400x400/?Zapato,De,Cuero,Top,Nobuck,,Worksafe"
IW398,"https://source.unsplash.com/400x400/?Mechas,Rapidas,P/madera,1/2,,X280mm,Irwin"
015-10206,"https://source.unsplash.com/400x400/?Prensa,Tipo,F,Liberación,Rápida,18,Pulgadas,Tolsen,10206"
87-046,"https://source.unsplash.com/400x400/?Llave,,Ajustable,Fosfatada,,8,,Stanley"
SN,"https://source.unsplash.com/400x400/?Desmalezadora,Bordeadora,52cc,A,Nafta,-,Alaska"
RSB1111DF,"https://source.unsplash.com/400x400/?Set,5,Sierras,Para,Sierra,Sable,Largas,225,Mm"
600239,"https://source.unsplash.com/400x400/?Trapo,Multicolor,1kg,Secur"
SSB922EF,"https://source.unsplash.com/400x400/?Sierras,Para,Sierra,Metal,Sable,Pack,X2,Ssb922ef,-,Smf"
40070259,"https://source.unsplash.com/400x400/?Alicate,De,Punta,Y,Corte,6'',Truper,17309"
VD210003,"https://source.unsplash.com/400x400/?Buscapolo,Detector,De,Voltaje,Digital,Ingco,Alarma,Sonora,Amarillo"
351517,"https://source.unsplash.com/400x400/?Aerosol,Rust,Oleum,Satinado,Ultra,Cover,2x,Verde,Laurel"
CSGLI20042,"https://source.unsplash.com/400x400/?Pistola,Para,Pintar,A,Bateria,P20s,20v,Ingco"
7029-210,"https://source.unsplash.com/400x400/?Cadena,P/motosierra,40cm,3/8,,1.3,Stihl,-,Ferreteria,Armhel"
313552,"https://source.unsplash.com/400x400/?Undercoating,Protector,De,Caucho,Rust,Oleum,425grs,Color,Negro"
33004,"https://source.unsplash.com/400x400/?Rotopercutor,Sds,Plus,650w,-,24mm,-,2.7j,-,5386-59,Milwaukee,Color,Rojo/negro,Frecuencia,50,Hz/60,Hz"
IW13099,"https://source.unsplash.com/400x400/?Broca,Widea,Sdsplus,Irwin,De,10,Mm,X,210,Mm"
35026,"https://source.unsplash.com/400x400/?Regla,Pie,Metalico,30,Cm,Acero,Inoxidable,Tolsen,35026"
86-206,"https://source.unsplash.com/400x400/?Llave,De,Apriete,Tubo,Stanley,86-06,3,,3/8,,Enc."
803-5170,"https://source.unsplash.com/400x400/?Llave,Combinada,1b,Gedore,1.3/16"
76705,"https://source.unsplash.com/400x400/?Disco,Corte,Diamantado,Segmentado,7'',Tolsen,76705,G,P"
803-5090,"https://source.unsplash.com/400x400/?Llave,Combinada,Gedore,1b,Crv,3/4,Plateado"
441-0030,"https://source.unsplash.com/400x400/?Lija,Para,Madera,Norton,Grano,100,X10un"
807-5050,"https://source.unsplash.com/400x400/?Llave,Estriada,2e,Gedore,5/8-11/16"
43210011,"https://source.unsplash.com/400x400/?Pinzas,Porta,Electrodo,300,A,Truper,14232"
322653,"https://source.unsplash.com/400x400/?Esmalte,Acrílico,Agua,Rust-oleum,Ultra,Cover,Negro,Brillante,946ml"
35049,"https://source.unsplash.com/400x400/?Calibre,De,Acero,150mm,Tolsen,35049"
WND5403,"https://source.unsplash.com/400x400/?Set,X,7,Cepillos,Para,Taladro,Wadfow,Wnd5402"
HKTHP11651,"https://source.unsplash.com/400x400/?Kit,Atornillador,Percutor,66n+,165,Herramientas,Hkthp11651"
GG1003/220,"https://source.unsplash.com/400x400/?Cepillo,Garlopa,Neo,1200w,110mm"
DWD112,"https://source.unsplash.com/400x400/?Taladro,Atornillador,Eléctrico,De,13mm,Dewalt,Dwd112,600w,50hz,Amarillo,50,Hz"
IW1184,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,1.1,Mm"
40332505,"https://source.unsplash.com/400x400/?Organizador,Uso,Rudo,17,Compartimentos,Truper,Color,Negro"
STHT77404,"https://source.unsplash.com/400x400/?Detector,De,Metales,Y,Madera,Sin,Batería,Stanley,S150"
40028254,"https://source.unsplash.com/400x400/?Grasa,Para,Chasis,450,G,Truper,101571"
30-626,"https://source.unsplash.com/400x400/?Flexómetro,Global,Plus,Stanley,8,Metros"
HFC021202,"https://source.unsplash.com/400x400/?Prensa,F,120,X,500,Mm,Ingco"
6527,"https://source.unsplash.com/400x400/?Llave,Ajustable,72/10,,Apertura,30mm,Bahco"
30006,"https://source.unsplash.com/400x400/?Rasqueta,Raspador,Para,Vidrio,Tolsen,+,3,Hojas,30006"
86-583,"https://source.unsplash.com/400x400/?Torcometro,Aguja,Stanley,1/2,"
IE9200/2/220,"https://source.unsplash.com/400x400/?Soldadora,Neo,Inverter,Ie,9200/2/220"
351540,"https://source.unsplash.com/400x400/?Pintura,En,Aerosol,Para,Metal:,El,Color,Brillante,Y,Transparente,Transparente,Brillante"
Hpw04011,"https://source.unsplash.com/400x400/?Llave,Tipo,Sueca,De,Caño,1,Ingco"
10114,"https://source.unsplash.com/400x400/?Prensa,Sargento,Tipo,G,6,Pulgadas,Tolsen,Profesional"
IW1186,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,1.2,Mm"
86-202,"https://source.unsplash.com/400x400/?Barra,,T,,Deslizable,Stanley,Enc.,3/8,7,"
80-220,"https://source.unsplash.com/400x400/?Llaves,Combinadas,11mm.,Stanley,Basic"
CRHLI201681,"https://source.unsplash.com/400x400/?Rotomartillo,20v,Ingco,Crhli201681,Color,Naranja,Oscuro"
20188,"https://source.unsplash.com/400x400/?Puntas,Atornillador,Set,105,Pcs,Tolsen"
10039,"https://source.unsplash.com/400x400/?Tenaza,8,Pulgadas,Mango,Antideslizante,Armador,Tolsen,10039"
31030,"https://source.unsplash.com/400x400/?Llave,Fija,1000v,Bahco,19mm,"
015-75450,"https://source.unsplash.com/400x400/?Punta,Para,Taladro,Tolsen,17x280mm,De,Acero,Industria"
PM618,"https://source.unsplash.com/400x400/?,Pulverizador/fumigador,Manual,A,Palanca,18l,F&g,"
,"https://source.unsplash.com/400x400/?Juego,De,Macho,M5,X,0,5,-,3,Pzs,-,Tres,Triangulos,-,Armhel"
322651,"https://source.unsplash.com/400x400/?Esmalte,Al,Agua,Amarillo,Sol,Brillante,Rust-oleum,Color,Amarillo,Brillante"
HPP28258,"https://source.unsplash.com/400x400/?Llave,Pinza,Pico,Loro,10,Ingco,Hpp28258"
IW881,"https://source.unsplash.com/400x400/?Mecha,Concreto,Irwin,4x,75mm,5/32,,En,Pvc"
20048,"https://source.unsplash.com/400x400/?Set,9,Llaves,Allen,Largas,1.5-10,Mm,Tolsen,Color,Plateado"
77629,"https://source.unsplash.com/400x400/?Cepillo,Conico,Torneado,100mm,Tolsen"
16791,"https://source.unsplash.com/400x400/?Alicate,Corte,160,Mm,6,Pulgadas,Aislacion,Simple,Bahco"
30101,"https://source.unsplash.com/400x400/?Raspador,Tolsen,De,Alta,Resistencia,300mm,12,"
89-302,"https://source.unsplash.com/400x400/?89-302la,Mango,Llave,Articulado,3/4,-,18,Pulgadas,Stanley,Color,Plateado"
279175,"https://source.unsplash.com/400x400/?Pintura,Aerosol,Rust-oleum,Camuflaje,340g,P/caza,Y,Vehículos,Verde,Oscuro"
SCI12S2K,"https://source.unsplash.com/400x400/?Taladro,Percutor,Atornillador,Inalámbrico,De,10mm,Stanley,Sch12s2k,+,Accesorio,Con,Maletín,De,Transporte,Amarillo"
WCP6404,"https://source.unsplash.com/400x400/?Prensa,De,Banda,Cinta,Wadfow,Wcp6404,Angulo,Escuadra"
CRHLI201881,"https://source.unsplash.com/400x400/?Rotomartillo,A,Batería20v,Sds,Plus1.8j,Ingco"
019-1025,"https://source.unsplash.com/400x400/?Motosierra,Hyundai,20,Techno,700,Profesional,"
iw1361,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,15.75,Mm"
277-0195,"https://source.unsplash.com/400x400/?Lijadora,Pulidora,1600w,Makita,"
CS18578,"https://source.unsplash.com/400x400/?Sierra,Circular,1200w,7,1/4,Super,Select,Ingco,Cs18578,Color,Amarillo,Naranja,Claro"
314099,"https://source.unsplash.com/400x400/?Aerosol,Marron,Stone,Rust-oleum,"
IW1228,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,3.5,Mm"
iw942,"https://source.unsplash.com/400x400/?Mecha,Concreto,Irwin,12x330mm,15/32,,Pvc"
6515,"https://source.unsplash.com/400x400/?Llave,De,Caño,N,142,Bahco,Apertura,65mm,"
019-6412,"https://source.unsplash.com/400x400/?Hyundai,019-6412,Sierra,De,Mesa,1800w,4700rpm"
CKLI20273,"https://source.unsplash.com/400x400/?Combo,Atornillador,C,Percutor,(cidli20602),Mas,Amoladora,(cagli21154),2,Bat,Carg,Mas,Valija,Ingco,Ckli20273,Naranja,Claro,50hz/60hz"
HSPP30802,"https://source.unsplash.com/400x400/?Pulverizador,Fumigador,Manual,Lanza,Mochila,8l,Ingcohspp3082,Color,Naranja"
STHT33994,"https://source.unsplash.com/400x400/?Trampa,De,Freno,Manual,Básica,Stanley,De,8,M/26,Pies"
IW395,"https://source.unsplash.com/400x400/?Mechas,Rapidas,P/madera,5/16,,X280mm,Irwin"
441-0130,"https://source.unsplash.com/400x400/?Lija,Al,Agua,Norton,Grano,500,X10u"
426601,"https://source.unsplash.com/400x400/?Fresa,Widia,Para,Ranurar,5/16,,Stronger,"
BEW220,"https://source.unsplash.com/400x400/?Lijadora,Orbital,Black+decker,Bew220,Negra,Y,Naranja,150w,Negro/naranja"
314098,"https://source.unsplash.com/400x400/?Aerosol,Siena,Stone,Rust-oleum,"
802-5120,"https://source.unsplash.com/400x400/?Llave,Combinada,17mm,Gedore"
2192,"https://source.unsplash.com/400x400/?Candado,Papaiz,50mm"
0202215,"https://source.unsplash.com/400x400/?Esmalte,Sint,Brillante,Negro,225ml"
HCP08168,"https://source.unsplash.com/400x400/?Pinza,Universal,6,Ingco,Hcp08168"
HDCP28168,"https://source.unsplash.com/400x400/?Alicate,Corte,Diagonal,6,Ingco,Hdcp08168"
HRCPG05210,"https://source.unsplash.com/400x400/?Pinza,Crimpeadora,Term.,Aislados,Tubulares,Aislados,Ingco"
25087,"https://source.unsplash.com/400x400/?Corta,Fierro,Cincel,Tolsen,22x16x250mm,De,Acero,Manual,-,Sc"
80-220,"https://source.unsplash.com/400x400/?Llave,Combinada,Stanley,11mm,Stmt80220,Cr-v,Cromada,Plateado"
IW1856,"https://source.unsplash.com/400x400/?Broca,Para,Madera,De,Tres,Puntas,De,8,Mm,X,110,Mm,1765329,Irwin"
015-33505,"https://source.unsplash.com/400x400/?Juego,De,Macho,Extractor,De,Tornillos,5,Piezas,Tolsen,33505"
69-104,"https://source.unsplash.com/400x400/?Destornillador,Pro,Pta,Gabinete,1/8,X,4,Stanley,Stht69104"
40429275,"https://source.unsplash.com/400x400/?Cinta,Doble,Faz,Truper,19mm,X,1.5m,Truper,-,Ferrejido,Color,Blanco,Liso"
019-6612,"https://source.unsplash.com/400x400/?Cepillo,De,Carpintero,Hyundai,,82mm"
31017,"https://source.unsplash.com/400x400/?Llave,Fija,1000v,Bahco,6mm,"
804-5140,"https://source.unsplash.com/400x400/?Llave,Fija,6e,Gedore,Mm,21-23"
802-5080,"https://source.unsplash.com/400x400/?Llave,Combinada,13mm,Gedore,Gris"
F0120750,"https://source.unsplash.com/400x400/?Cortadora,De,Ceramica,75cm,Skil,750ab"
HKTS12122,"https://source.unsplash.com/400x400/?Juego,12,Dados,Tubo,Llave,Crique,1/2,,Ingco"
7868,"https://source.unsplash.com/400x400/?Llave,De,Caño,N,147,Abertura,200mm,Bahco,"
802-5050,"https://source.unsplash.com/400x400/?Llave,Combinada,10mm,Gedore"
262175,"https://source.unsplash.com/400x400/?Pintura,Aerosol,Ultra,Cover,Colores,340,Ml,Rust,Oleum,Rex,Color,Gris,Invierno,Brillante"
187,"https://source.unsplash.com/400x400/?Masilla,Epoxi,Poxilina,70,G"
0202211,"https://source.unsplash.com/400x400/?Esmalte,Sint,Brillante,Azul,Real,225ml"
802-5140,"https://source.unsplash.com/400x400/?Llave,Combinada,De,Mano,Acodada,19,Mm,Gedore"
54190,"https://source.unsplash.com/400x400/?Martillo,De,Bola,Stanley,340grs.,C/madera"
86-119,"https://source.unsplash.com/400x400/?Manija,De,Crique,Stanley,Enc.,1/4,6,Gris,Plateado"
,"https://source.unsplash.com/400x400/?Dado,Terraja,Collar,1.1/2,,Mili,12x1.75"
iw1267,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,6.75,Mm"
15241,"https://source.unsplash.com/400x400/?Llave,Con,Criquet,Cabeza,Movil,15mm,Tolsen"
69-145,"https://source.unsplash.com/400x400/?Destornillador,Stanley,Pro,1/4x4,(+)(stht69145)"
358920,"https://source.unsplash.com/400x400/?Pintura,Aerosol,Alta,Temp,Rust,Oleum,Blanco,Mate"
322643,"https://source.unsplash.com/400x400/?Esmalte,Acrilico,946ml,Rust-oleum,,-,Marron,Brillante"
804-5010,"https://source.unsplash.com/400x400/?Llave,Fija,6e,6-7mm,Gedore"
019-0710,"https://source.unsplash.com/400x400/?Compresor,De,Aire,Eléctrico,Portátil,Hyundai,Hyac50de,50l,2hp,Azul,Monofásica"
iw951,"https://source.unsplash.com/400x400/?Mecha,Concreto,Irwin,8x400mm,5/16,,En,Pvc"
3361,"https://source.unsplash.com/400x400/?Bordeadora,Fs,55r,27.2cc,Stihl"
802-5050,"https://source.unsplash.com/400x400/?Llave,Combinada,Gedore,10,0,Mm,1b,Plateado"
322652,"https://source.unsplash.com/400x400/?Pintura,Esmalte,Al,Agua,Brillante,Blanco,Rust,Oleum,X946ml"
7029-170,"https://source.unsplash.com/400x400/?Cadena,P/motosierra,35cm,3/8,,1.3,Stihl"
10500,"https://source.unsplash.com/400x400/?Soporte,Taladro,38-43,Mm,Tolsen"
IUCC02,"https://source.unsplash.com/400x400/?Cable,Usb,A,A,Tipo,C,1m,3a,Ingco,Iucc01,Color,Negro"
TR150,"https://source.unsplash.com/400x400/?Engrampadora,Para,Trabajo,Pesado,Stanley,-,Ferreteria,Armhel"
iw1118,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,7/32,"
314095,"https://source.unsplash.com/400x400/?Aerosol,Crema,Stone,Rust-oleum,-,Ferreteria,Armhel"
426602,"https://source.unsplash.com/400x400/?Fresa,Widia,Para,Ranurar,3/8,,Stronger"
WLV2020,"https://source.unsplash.com/400x400/?Aspiradora,A,Batería,P20s,20v,0.45l,Sin,Bateria,Wadfow"
272053,"https://source.unsplash.com/400x400/?Aerosol,Metal,Protection,-,Rust-oleum,Negro,Noche"
HIT010381,"https://source.unsplash.com/400x400/?Termometro,Infrarojo,Digital,Uso,Humano,Ingco,Hit010381"
AG110028,"https://source.unsplash.com/400x400/?Amoladora,Angular,125mm,1100w,Ingco,Ag110028,Color,Naranja,Claro,Frecuencia,50/60"
iw1112,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,1/8,,"
38050,"https://source.unsplash.com/400x400/?Alicate,Tolsen,Pelacables,Y,Cortador"
,"https://source.unsplash.com/400x400/?Membrana,Mayorgoma,20,Kg,Impermeabilizante"
HHCS05122,"https://source.unsplash.com/400x400/?Juego,Puntero/acople,Canilla,/,Manguera,1/2''"
WWH2501,"https://source.unsplash.com/400x400/?Careta,Soldar,Fotosensible,Wadfow,Wwh-2501,-,Eli,Color,Azul"
15157,"https://source.unsplash.com/400x400/?Soldadora,Mma-tecno,165t,Deca,"
3571,"https://source.unsplash.com/400x400/?Bomba,De,Agua,Sumergible,375w,Goldex,"
MDL840/1,"https://source.unsplash.com/400x400/?Medidor,De,Distancia,Laser,Gladiator,40,Metros,Profesional"
39207,"https://source.unsplash.com/400x400/?Amoladora,De,Banco,C/lijadora,240w,Einhell,Th-us,240,Color,Rojo,50,Hz"
12-164,"https://source.unsplash.com/400x400/?Cepillo,De,Carpintero,Stanley,Global,Nº4,12164"
TP/1213/3/20,"https://source.unsplash.com/400x400/?Taladro,Percutor,Brushless,13mm,Bateria,2a"
STHT51391-40,"https://source.unsplash.com/400x400/?Martillo,Carpintero,Stanley,16oz,Mango,Fibra,Vidrio"
HFC021203,"https://source.unsplash.com/400x400/?Prensa,F,120,X,800,Mm,Ingco"
180303,"https://source.unsplash.com/400x400/?Juego,De,Macho,Unf,3/8,X,24,Hilos,,3,Pzs,-,Tres,Triangulos"
HPP28208,"https://source.unsplash.com/400x400/?Alicate,Pico,De,Loro,Industrial,200mm/8,Ingco,Hpp28208"
iw1285,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,8.25,Mm"
Hpw04151,"https://source.unsplash.com/400x400/?Llave,Tipo,Sueca,De,Caño,1,1/2,Ingco"
548-1000,"https://source.unsplash.com/400x400/?Taladro,Piloto,De,Acero,Rápido,1/4,Para,Sierra,De,Copa,Starrett,Ka014c"
AG75028,"https://source.unsplash.com/400x400/?Amoladora,Angular,4,1/2,750w,Ingco,Ag75028,Naranja,60,Hz"
003614,"https://source.unsplash.com/400x400/?Removedor,De,Pinturas,En,Gel,1lt,Facil"
802-5030,"https://source.unsplash.com/400x400/?Llave,Combinada,8mm,Gedore"
387577,"https://source.unsplash.com/400x400/?Aerosol,Ultra,Cover,5,En,1,R.oleum,Blanco,Satinado"
015-15119,"https://source.unsplash.com/400x400/?Llave,De,Criquet,3/8,"
441-1090,"https://source.unsplash.com/400x400/?Lija,Para,Madera,Norton,Grano,220,X10un"
WCP3609,"https://source.unsplash.com/400x400/?Pinza,Crimpeadora,Terminales,Aislados,Wcp3609,Wadfow,Ff"
277-0204,"https://source.unsplash.com/400x400/?Lijadora,Orbital,190w,Makita"
WSU3066,"https://source.unsplash.com/400x400/?Pistola,Pintar,20v,P20s,650ml,Wadfow,Wsu3066"
40350419,"https://source.unsplash.com/400x400/?Candado,Hierro,,Color,Latón,25mm,Corto,Basic,22528,Color,Dorado"
548-0968,"https://source.unsplash.com/400x400/?Portavasos,Starrett,De,14,A,30,Mm,,Ka1-s"
